GEMS Station Number,Date,Time,0.3,Parameter,0,,Value,Unit,Fair
DEU01458,2023-10-09,00:00,0.3,TEMP,0,,13.4,°C,Fair
DEU01458,2023-11-13,00:00,0.3,TEMP,0,,7.4,°C,Fair
DEU01458,2023-12-11,00:00,0.3,TEMP,0,,6.8,°C,Fair
DEU01458,2023-12-18,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-02-13,00:00,0.3,pH,0,,8.2,---,Fair
DEU01458,2023-02-27,00:00,0.3,pH,0,,7.9,---,Fair
DEU01458,2023-03-13,00:00,0.3,TEMP,0,,8.5,°C,Fair
DEU01458,2023-03-13,00:00,0.3,O2-Dis,0,,10.75,mg/l,Fair
DEU01458,2023-03-13,00:00,0.3,pH,0,,8.1,---,Fair
DEU01458,2023-04-11,00:00,0.3,pH,0,,8.2,---,Fair
DEU01458,2023-05-15,00:00,0.3,O2-Dis,0,,9.37,mg/l,Fair
DEU01458,2023-08-28,00:00,0.3,pH,0,,8.1,---,Fair
DEU01458,2023-09-11,00:00,0.3,TEMP,0,,20.2,°C,Fair
DEU01458,2023-09-11,00:00,0.3,O2-Dis,0,,8.08,mg/l,Fair
DEU01458,2023-10-23,00:00,0.3,pH,0,,7.9,---,Fair
DEU01458,2023-11-27,00:00,0.3,O2-Dis,0,,9.89,mg/l,Fair
DEU01458,2023-01-09,00:00,0.3,O2-Dis,0,,9.19,mg/l,Fair
DEU01458,2023-01-09,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-01-23,00:00,0.3,TEMP,0,,4.2,°C,Fair
DEU01458,2023-01-23,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-02-13,00:00,0.3,O2-Dis,0,,10.3,mg/l,Fair
DEU01458,2023-02-27,00:00,0.3,O2-Dis,0,,11.32,mg/l,Fair
DEU01458,2023-04-24,00:00,0.3,TEMP,0,,14.7,°C,Fair
DEU01458,2023-05-30,00:00,0.3,O2-Dis,0,,10.29,mg/l,Fair
DEU01458,2023-06-12,00:00,0.3,O2-Dis,0,,10.21,mg/l,Fair
DEU01458,2023-07-10,00:00,0.3,O2-Dis,0,,7.83,mg/l,Fair
DEU01458,2023-08-14,00:00,0.3,pH,0,,8.1,---,Fair
DEU01458,2023-10-09,00:00,0.3,pH,0,,8.1,---,Fair
DEU01458,2023-11-27,00:00,0.3,TEMP,0,,4.0,°C,Fair
DEU01458,2023-12-18,00:00,0.3,O2-Dis,0,,9.58,mg/l,Fair
DEU01458,2023-05-15,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-05-30,00:00,0.3,TEMP,0,,19.0,°C,Fair
DEU01458,2023-06-26,00:00,0.3,TEMP,0,,23.7,°C,Fair
DEU01458,2023-07-10,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-07-24,00:00,0.3,O2-Dis,0,,7.56,mg/l,Fair
DEU01458,2023-07-24,00:00,0.3,pH,0,,7.8,---,Fair
DEU01458,2023-09-25,00:00,0.3,pH,0,,8.1,---,Fair
DEU01458,2023-10-09,00:00,0.3,O2-Dis,0,,8.61,mg/l,Fair
DEU01458,2023-10-23,00:00,0.3,O2-Dis,0,,8.72,mg/l,Fair
DEU01458,2023-11-27,00:00,0.3,pH,0,,8.0,---,Fair
DEU01458,2023-12-18,00:00,0.3,TEMP,0,,7.2,°C,Fair
DEU01467,2023-02-08,00:00,0.3,TEMP,0,,2.3,°C,Fair
DEU01467,2023-02-08,00:00,0.3,pH,0,,8.1,---,Fair
DEU01467,2023-08-09,00:00,0.3,O2-Dis,0,,6.96,mg/l,Fair
DEU01467,2023-08-09,00:00,0.3,pH,0,,7.9,---,Fair
DEU01467,2023-11-08,00:00,0.3,O2-Dis,0,,8.63,mg/l,Fair
DEU01467,2023-01-04,00:00,0.3,TEMP,0,,7.6,°C,Fair
DEU01467,2023-01-04,00:00,0.3,O2-Dis,0,,9.92,mg/l,Fair
DEU01467,2023-04-05,00:00,0.3,O2-Dis,0,,10.92,mg/l,Fair
DEU01467,2023-07-05,00:00,0.3,TEMP,0,,17.3,°C,Fair
DEU01467,2023-07-05,00:00,0.3,pH,0,,7.8,---,Fair
DEU01467,2023-12-06,00:00,0.3,TEMP,0,,2.0,°C,Fair
DEU01467,2023-09-06,00:00,0.3,TEMP,0,,19.3,°C,Fair
DEU01467,2023-09-06,00:00,0.3,pH,0,,7.84,---,Fair
DEU01467,2023-11-08,00:00,0.3,pH,0,,8.0,---,Fair
DEU01467,2023-03-02,00:00,0.3,TEMP,0,,3.9,°C,Fair
DEU01467,2023-06-07,00:00,0.3,TEMP,0,,19.3,°C,Fair
DEU01467,2023-01-04,00:00,0.3,pH,0,,8.1,---,Fair
DEU01467,2023-03-02,00:00,0.3,O2-Dis,0,,11.72,mg/l,Fair
DEU01467,2023-04-05,00:00,0.3,pH,0,,8.3,---,Fair
DEU01467,2023-05-03,00:00,0.3,TEMP,0,,12.3,°C,Fair
DEU01467,2023-06-07,00:00,0.3,O2-Dis,0,,6.78,mg/l,Fair
DEU01467,2023-06-07,00:00,0.3,pH,0,,7.9,---,Fair
DEU01467,2023-08-09,00:00,0.3,TEMP,0,,16.1,°C,Fair
DEU01467,2023-10-05,00:00,0.3,O2-Dis,0,,7.67,mg/l,Fair
DEU01467,2023-11-08,00:00,0.3,TEMP,0,,9.3,°C,Fair
DEU01467,2023-12-06,00:00,0.3,O2-Dis,0,,11.32,mg/l,Fair
DEU01467,2023-12-06,00:00,0.3,pH,0,,8.1,---,Fair
DEU01467,2023-02-08,00:00,0.3,O2-Dis,0,,11.97,mg/l,Fair
DEU01467,2023-03-02,00:00,0.3,pH,0,,8.4,---,Fair
DEU01467,2023-04-05,00:00,0.3,TEMP,0,,6.8,°C,Fair
DEU01467,2023-05-03,00:00,0.3,O2-Dis,0,,10.05,mg/l,Fair
DEU01467,2023-05-03,00:00,0.3,pH,0,,8.1,---,Fair
DEU01467,2023-07-05,00:00,0.3,O2-Dis,0,,6.53,mg/l,Fair
DEU01467,2023-09-06,00:00,0.3,O2-Dis,0,,6.7,mg/l,Fair
DEU01467,2023-10-05,00:00,0.3,TEMP,0,,14.9,°C,Fair
DEU01467,2023-10-05,00:00,0.3,pH,0,,7.9,---,Fair
DEU01469,2023-01-25,00:00,0.3,pH,0,,7.8,---,Fair
DEU01469,2023-02-08,00:00,0.3,pH,0,,8.0,---,Fair
DEU01469,2023-03-08,00:00,0.3,TEMP,0,,3.7,°C,Fair
DEU01469,2023-03-08,00:00,0.3,pH,0,,8.1,---,Fair
DEU01469,2023-04-11,00:00,0.3,pH,0,,8.2,---,Fair
DEU01469,2023-05-10,00:00,0.3,TEMP,0,,15.0,°C,Fair
DEU01469,2023-05-10,00:00,0.3,O2-Dis,0,,13.0,mg/l,Fair
DEU01469,2023-05-24,00:00,0.3,TEMP,0,,16.5,°C,Fair
DEU01469,2023-05-24,00:00,0.3,pH,0,,9.0,---,Fair
DEU01469,2023-07-04,00:00,0.3,TEMP,0,,20.2,°C,Fair
DEU01469,2023-07-04,00:00,0.3,O2-Dis,0,,12.6,mg/l,Fair
DEU01469,2023-07-18,00:00,0.3,pH,0,,8.9,---,Fair
DEU01469,2023-08-02,00:00,0.3,O2-Dis,0,,10.4,mg/l,Fair
DEU01469,2023-08-16,00:00,0.3,TEMP,0,,23.5,°C,Fair
DEU01469,2023-08-16,00:00,0.3,O2-Dis,0,,12.1,mg/l,Fair
DEU01469,2023-11-20,00:00,0.3,TEMP,0,,8.2,°C,Fair
DEU01469,2023-12-04,00:00,0.3,pH,0,,7.9,---,Fair
DEU01469,2023-01-11,00:00,0.3,O2-Dis,0,,11.9,mg/l,Fair
DEU01469,2023-01-25,00:00,0.3,TEMP,0,,2.9,°C,Fair
DEU01469,2023-02-08,00:00,0.3,TEMP,0,,2.4,°C,Fair
DEU01469,2023-02-22,00:00,0.3,TEMP,0,,6.5,°C,Fair
DEU01469,2023-02-22,00:00,0.3,O2-Dis,0,,12.3,mg/l,Fair
DEU01469,2023-04-25,00:00,0.3,TEMP,0,,11.8,°C,Fair
DEU01469,2023-07-18,00:00,0.3,O2-Dis,0,,12.4,mg/l,Fair
DEU01469,2023-08-02,00:00,0.3,TEMP,0,,19.5,°C,Fair
DEU01469,2023-02-08,00:00,0.3,O2-Dis,0,,13.6,mg/l,Fair
DEU01469,2023-03-29,00:00,0.3,O2-Dis,0,,12.3,mg/l,Fair
DEU01469,2023-03-29,00:00,0.3,pH,0,,8.3,---,Fair
DEU01469,2023-04-11,00:00,0.3,O2-Dis,0,,12.3,mg/l,Fair
DEU01469,2023-06-05,00:00,0.3,TEMP,0,,20.3,°C,Fair
DEU01469,2023-06-05,00:00,0.3,pH,0,,8.9,---,Fair
DEU01469,2023-06-19,00:00,0.3,pH,0,,8.5,---,Fair
DEU01469,2023-07-04,00:00,0.3,pH,0,,8.9,---,Fair
DEU01469,2023-07-18,00:00,0.3,TEMP,0,,22.0,°C,Fair
DEU01469,2023-08-02,00:00,0.3,pH,0,,8.7,---,Fair
DEU01469,2023-09-04,00:00,0.3,TEMP,0,,20.4,°C,Fair
DEU01469,2023-09-04,00:00,0.3,O2-Dis,0,,11.4,mg/l,Fair
DEU01469,2023-09-04,00:00,0.3,pH,0,,8.6,---,Fair
DEU01469,2023-09-18,00:00,0.3,pH,0,,8.7,---,Fair
DEU01469,2023-10-04,00:00,0.3,pH,0,,8.1,---,Fair
DEU01469,2023-10-18,00:00,0.3,TEMP,0,,11.9,°C,Fair
DEU01469,2023-10-18,00:00,0.3,O2-Dis,0,,10.3,mg/l,Fair
DEU01469,2023-12-04,00:00,0.3,O2-Dis,0,,12.8,mg/l,Fair
DEU01469,2023-01-11,00:00,0.3,TEMP,0,,6.7,°C,Fair
DEU01469,2023-01-11,00:00,0.3,pH,0,,8.0,---,Fair
DEU01469,2023-01-25,00:00,0.3,O2-Dis,0,,13.2,mg/l,Fair
DEU01469,2023-03-08,00:00,0.3,O2-Dis,0,,13.4,mg/l,Fair
DEU01469,2023-03-29,00:00,0.3,TEMP,0,,8.6,°C,Fair
DEU01469,2023-04-11,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU01469,2023-04-25,00:00,0.3,O2-Dis,0,,10.2,mg/l,Fair
DEU01469,2023-04-25,00:00,0.3,pH,0,,7.9,---,Fair
DEU01469,2023-06-05,00:00,0.3,O2-Dis,0,,13.1,mg/l,Fair
DEU01469,2023-08-16,00:00,0.3,pH,0,,9.0,---,Fair
DEU01469,2023-09-18,00:00,0.3,TEMP,0,,20.8,°C,Fair
DEU01469,2023-10-04,00:00,0.3,TEMP,0,,16.5,°C,Fair
DEU01469,2023-10-18,00:00,0.3,pH,0,,8.0,---,Fair
DEU01469,2023-11-06,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01469,2023-11-06,00:00,0.3,O2-Dis,0,,10.2,mg/l,Fair
DEU01469,2023-11-20,00:00,0.3,pH,0,,8.0,---,Fair
DEU01469,2023-12-04,00:00,0.3,TEMP,0,,2.3,°C,Fair
DEU01469,2023-12-18,00:00,0.3,pH,0,,7.9,---,Fair
DEU01469,2023-02-22,00:00,0.3,pH,0,,7.9,---,Fair
DEU01469,2023-05-10,00:00,0.3,pH,0,,8.9,---,Fair
DEU01469,2023-05-24,00:00,0.3,O2-Dis,0,,10.4,mg/l,Fair
DEU01469,2023-06-19,00:00,0.3,TEMP,0,,21.9,°C,Fair
DEU01469,2023-06-19,00:00,0.3,O2-Dis,0,,12.5,mg/l,Fair
DEU01469,2023-09-18,00:00,0.3,O2-Dis,0,,11.3,mg/l,Fair
DEU01469,2023-10-04,00:00,0.3,O2-Dis,0,,9.4,mg/l,Fair
DEU01469,2023-11-06,00:00,0.3,pH,0,,8.0,---,Fair
DEU01469,2023-11-20,00:00,0.3,O2-Dis,0,,11.2,mg/l,Fair
DEU01469,2023-12-18,00:00,0.3,TEMP,0,,6.0,°C,Fair
DEU01469,2023-12-18,00:00,0.3,O2-Dis,0,,12.4,mg/l,Fair
DEU01470,2023-01-25,00:00,0.3,TEMP,0,,6.1,°C,Fair
DEU01470,2023-02-08,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-02-20,00:00,0.3,TEMP,0,,5.3,°C,Fair
DEU01470,2023-02-20,00:00,0.3,O2-Dis,0,,11.9,mg/l,Fair
DEU01470,2023-04-12,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01470,2023-04-12,00:00,0.3,O2-Dis,0,,9.9,mg/l,Fair
DEU01470,2023-04-24,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-05-10,00:00,0.3,TEMP,0,,13.5,°C,Fair
DEU01470,2023-06-05,00:00,0.3,O2-Dis,0,,8.8,mg/l,Fair
DEU01470,2023-06-21,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-07-05,00:00,0.3,O2-Dis,0,,7.1,mg/l,Fair
DEU01470,2023-07-05,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-07-19,00:00,0.3,O2-Dis,0,,7.2,mg/l,Fair
DEU01470,2023-09-04,00:00,0.3,O2-Dis,0,,6.1,mg/l,Fair
DEU01470,2023-09-04,00:00,0.3,pH,0,,7.6,---,Fair
DEU01470,2023-10-04,00:00,0.3,O2-Dis,0,,7.7,mg/l,Fair
DEU01470,2023-10-04,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-11-01,00:00,0.3,TEMP,0,,12.5,°C,Fair
DEU01470,2023-11-01,00:00,0.3,O2-Dis,0,,9.0,mg/l,Fair
DEU01470,2023-11-01,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-11-14,00:00,0.3,O2-Dis,0,,9.8,mg/l,Fair
DEU01470,2023-12-18,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-01-11,00:00,0.3,O2-Dis,0,,11.3,mg/l,Fair
DEU01470,2023-02-20,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-03-22,00:00,0.3,O2-Dis,0,,10.9,mg/l,Fair
DEU01470,2023-03-22,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-05-10,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-06-05,00:00,0.3,TEMP,0,,16.5,°C,Fair
DEU01470,2023-06-21,00:00,0.3,TEMP,0,,22.2,°C,Fair
DEU01470,2023-08-02,00:00,0.3,TEMP,0,,20.4,°C,Fair
DEU01470,2023-09-18,00:00,0.3,O2-Dis,0,,6.0,mg/l,Fair
DEU01470,2023-09-18,00:00,0.3,pH,0,,7.5,---,Fair
DEU01470,2023-10-16,00:00,0.3,TEMP,0,,15.1,°C,Fair
DEU01470,2023-01-11,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-01-25,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-02-08,00:00,0.3,TEMP,0,,4.5,°C,Fair
DEU01470,2023-03-08,00:00,0.3,TEMP,0,,5.8,°C,Fair
DEU01470,2023-03-08,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-03-22,00:00,0.3,TEMP,0,,7.6,°C,Fair
DEU01470,2023-04-24,00:00,0.3,TEMP,0,,12.1,°C,Fair
DEU01470,2023-05-24,00:00,0.3,pH,0,,7.9,---,Fair
DEU01470,2023-06-05,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-06-21,00:00,0.3,O2-Dis,0,,6.5,mg/l,Fair
DEU01470,2023-08-02,00:00,0.3,O2-Dis,0,,7.3,mg/l,Fair
DEU01470,2023-08-02,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-08-21,00:00,0.3,O2-Dis,0,,6.2,mg/l,Fair
DEU01470,2023-11-14,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU01470,2023-02-08,00:00,0.3,O2-Dis,0,,11.9,mg/l,Fair
DEU01470,2023-03-08,00:00,0.3,O2-Dis,0,,11.2,mg/l,Fair
DEU01470,2023-04-24,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01470,2023-05-24,00:00,0.3,TEMP,0,,15.3,°C,Fair
DEU01470,2023-09-18,00:00,0.3,TEMP,0,,21.3,°C,Fair
DEU01470,2023-10-16,00:00,0.3,O2-Dis,0,,8.6,mg/l,Fair
DEU01470,2023-10-16,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-12-04,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-01-11,00:00,0.3,TEMP,0,,7.0,°C,Fair
DEU01470,2023-01-25,00:00,0.3,O2-Dis,0,,11.2,mg/l,Fair
DEU01470,2023-04-12,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-05-10,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01470,2023-05-24,00:00,0.3,O2-Dis,0,,9.0,mg/l,Fair
DEU01470,2023-07-05,00:00,0.3,TEMP,0,,21.1,°C,Fair
DEU01470,2023-07-19,00:00,0.3,TEMP,0,,21.4,°C,Fair
DEU01470,2023-07-19,00:00,0.3,pH,0,,7.7,---,Fair
DEU01470,2023-08-21,00:00,0.3,TEMP,0,,21.1,°C,Fair
DEU01470,2023-08-21,00:00,0.3,pH,0,,7.6,---,Fair
DEU01470,2023-09-04,00:00,0.3,TEMP,0,,21.1,°C,Fair
DEU01470,2023-10-04,00:00,0.3,TEMP,0,,18.9,°C,Fair
DEU01470,2023-11-14,00:00,0.3,pH,0,,7.8,---,Fair
DEU01470,2023-12-04,00:00,0.3,TEMP,0,,5.8,°C,Fair
DEU01470,2023-12-04,00:00,0.3,O2-Dis,0,,10.8,mg/l,Fair
DEU01470,2023-12-18,00:00,0.3,TEMP,0,,5.1,°C,Fair
DEU01470,2023-12-18,00:00,0.3,O2-Dis,0,,11.8,mg/l,Fair
DEU01480,2023-01-09,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-02-08,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-04-04,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-05-22,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01480,2023-06-21,00:00,0.3,TEMP,0,,23.8,°C,Fair
DEU01480,2023-07-05,00:00,0.3,O2-Dis,0,,7.9,mg/l,Fair
DEU01480,2023-07-17,00:00,0.3,TEMP,0,,21.8,°C,Fair
DEU01480,2023-08-01,00:00,0.3,O2-Dis,0,,8.4,mg/l,Fair
DEU01480,2023-08-16,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-10-11,00:00,0.3,pH,0,,7.8,---,Fair
DEU01480,2023-10-16,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01480,2023-11-08,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-11-15,00:00,0.3,TEMP,0,,9.3,°C,Fair
DEU01480,2023-11-15,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01480,2023-12-13,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-12-13,00:00,0.3,pH,0,,7.5,---,Fair
DEU01480,2023-01-25,00:00,0.3,pH,0,,7.5,---,Fair
DEU01480,2023-02-22,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-03-22,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU01480,2023-03-22,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-04-24,00:00,0.3,TEMP,0,,13.0,°C,Fair
DEU01480,2023-06-05,00:00,0.3,TEMP,0,,17.2,°C,Fair
DEU01480,2023-06-21,00:00,0.3,O2-Dis,0,,7.4,mg/l,Fair
DEU01480,2023-07-05,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-07-17,00:00,0.3,O2-Dis,0,,7.8,mg/l,Fair
DEU01480,2023-08-16,00:00,0.3,TEMP,0,,20.5,°C,Fair
DEU01480,2023-09-06,00:00,0.3,TEMP,0,,19.2,°C,Fair
DEU01480,2023-09-06,00:00,0.3,O2-Dis,0,,8.9,mg/l,Fair
DEU01480,2023-09-18,00:00,0.3,TEMP,0,,18.5,°C,Fair
DEU01480,2023-02-22,00:00,0.3,TEMP,0,,8.4,°C,Fair
DEU01480,2023-02-22,00:00,0.3,O2-Dis,0,,12.0,mg/l,Fair
DEU01480,2023-03-22,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-04-24,00:00,0.3,pH,0,,7.8,---,Fair
DEU01480,2023-07-05,00:00,0.3,TEMP,0,,18.7,°C,Fair
DEU01480,2023-08-01,00:00,0.3,TEMP,0,,19.7,°C,Fair
DEU01480,2023-08-16,00:00,0.3,O2-Dis,0,,8.6,mg/l,Fair
DEU01480,2023-10-11,00:00,0.3,TEMP,0,,16.1,°C,Fair
DEU01480,2023-11-15,00:00,0.3,pH,0,,7.5,---,Fair
DEU01480,2023-01-09,00:00,0.3,TEMP,0,,8.2,°C,Fair
DEU01480,2023-01-09,00:00,0.3,pH,0,,7.5,---,Fair
DEU01480,2023-01-25,00:00,0.3,O2-Dis,0,,14.0,mg/l,Fair
DEU01480,2023-02-08,00:00,0.3,O2-Dis,0,,13.0,mg/l,Fair
DEU01480,2023-04-04,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU01480,2023-04-24,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-05-22,00:00,0.3,TEMP,0,,18.0,°C,Fair
DEU01480,2023-06-05,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01480,2023-06-05,00:00,0.3,pH,0,,8.0,---,Fair
DEU01480,2023-06-21,00:00,0.3,pH,0,,8.0,---,Fair
DEU01480,2023-07-17,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-09-06,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-09-18,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-10-11,00:00,0.3,O2-Dis,0,,9.5,mg/l,Fair
DEU01480,2023-11-08,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01480,2023-12-04,00:00,0.3,TEMP,0,,4.4,°C,Fair
DEU01480,2023-12-04,00:00,0.3,O2-Dis,0,,12.0,mg/l,Fair
DEU01480,2023-12-13,00:00,0.3,TEMP,0,,8.2,°C,Fair
DEU01480,2023-01-25,00:00,0.3,TEMP,0,,4.9,°C,Fair
DEU01480,2023-02-08,00:00,0.3,TEMP,0,,5.2,°C,Fair
DEU01480,2023-03-08,00:00,0.3,TEMP,0,,6.2,°C,Fair
DEU01480,2023-03-08,00:00,0.3,O2-Dis,0,,13.0,mg/l,Fair
DEU01480,2023-03-08,00:00,0.3,pH,0,,7.6,---,Fair
DEU01480,2023-04-04,00:00,0.3,pH,0,,7.8,---,Fair
DEU01480,2023-05-22,00:00,0.3,pH,0,,7.8,---,Fair
DEU01480,2023-08-01,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-09-18,00:00,0.3,O2-Dis,0,,8.5,mg/l,Fair
DEU01480,2023-10-16,00:00,0.3,TEMP,0,,13.4,°C,Fair
DEU01480,2023-10-16,00:00,0.3,pH,0,,7.7,---,Fair
DEU01480,2023-11-08,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01480,2023-12-04,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-01-25,00:00,0.3,TEMP,0,,4.2,°C,Fair
DEU01482,2023-02-08,00:00,0.3,TEMP,0,,4.0,°C,Fair
DEU01482,2023-03-22,00:00,0.3,O2-Dis,0,,9.8,mg/l,Fair
DEU01482,2023-05-22,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-07-05,00:00,0.3,pH,0,,7.7,---,Fair
DEU01482,2023-09-06,00:00,0.3,TEMP,0,,18.3,°C,Fair
DEU01482,2023-12-04,00:00,0.3,TEMP,0,,4.5,°C,Fair
DEU01482,2023-01-09,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01482,2023-01-25,00:00,0.3,O2-Dis,0,,12.0,mg/l,Fair
DEU01482,2023-08-16,00:00,0.3,TEMP,0,,19.9,°C,Fair
DEU01482,2023-09-06,00:00,0.3,pH,0,,7.7,---,Fair
DEU01482,2023-10-11,00:00,0.3,TEMP,0,,15.4,°C,Fair
DEU01482,2023-10-16,00:00,0.3,TEMP,0,,12.1,°C,Fair
DEU01482,2023-12-04,00:00,0.3,pH,0,,7.3,---,Fair
DEU01482,2023-12-13,00:00,0.3,pH,0,,7.3,---,Fair
DEU01482,2023-01-25,00:00,0.3,pH,0,,7.4,---,Fair
DEU01482,2023-02-08,00:00,0.3,O2-Dis,0,,12.0,mg/l,Fair
DEU01482,2023-02-22,00:00,0.3,TEMP,0,,8.7,°C,Fair
DEU01482,2023-02-22,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01482,2023-02-22,00:00,0.3,pH,0,,7.4,---,Fair
DEU01482,2023-03-08,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-03-22,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01482,2023-04-04,00:00,0.3,TEMP,0,,8.6,°C,Fair
DEU01482,2023-04-24,00:00,0.3,O2-Dis,0,,9.0,mg/l,Fair
DEU01482,2023-06-05,00:00,0.3,TEMP,0,,16.4,°C,Fair
DEU01482,2023-06-05,00:00,0.3,O2-Dis,0,,9.5,mg/l,Fair
DEU01482,2023-06-05,00:00,0.3,pH,0,,7.7,---,Fair
DEU01482,2023-06-21,00:00,0.3,TEMP,0,,22.0,°C,Fair
DEU01482,2023-07-17,00:00,0.3,TEMP,0,,20.5,°C,Fair
DEU01482,2023-07-17,00:00,0.3,pH,0,,7.7,---,Fair
DEU01482,2023-11-08,00:00,0.3,pH,0,,7.6,---,Fair
DEU01482,2023-12-13,00:00,0.3,O2-Dis,0,,9.9,mg/l,Fair
DEU01482,2023-01-09,00:00,0.3,TEMP,0,,7.9,°C,Fair
DEU01482,2023-01-09,00:00,0.3,pH,0,,7.4,---,Fair
DEU01482,2023-03-08,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01482,2023-04-04,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-04-24,00:00,0.3,TEMP,0,,13.8,°C,Fair
DEU01482,2023-04-24,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-05-22,00:00,0.3,O2-Dis,0,,8.4,mg/l,Fair
DEU01482,2023-06-21,00:00,0.3,O2-Dis,0,,7.5,mg/l,Fair
DEU01482,2023-06-21,00:00,0.3,pH,0,,7.7,---,Fair
DEU01482,2023-07-05,00:00,0.3,TEMP,0,,17.7,°C,Fair
DEU01482,2023-07-17,00:00,0.3,O2-Dis,0,,7.7,mg/l,Fair
DEU01482,2023-08-16,00:00,0.3,O2-Dis,0,,7.6,mg/l,Fair
DEU01482,2023-08-16,00:00,0.3,pH,0,,7.6,---,Fair
DEU01482,2023-09-18,00:00,0.3,TEMP,0,,18.0,°C,Fair
DEU01482,2023-10-16,00:00,0.3,O2-Dis,0,,8.0,mg/l,Fair
DEU01482,2023-10-16,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-11-08,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU01482,2023-11-15,00:00,0.3,TEMP,0,,9.3,°C,Fair
DEU01482,2023-12-04,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01482,2023-12-13,00:00,0.3,TEMP,0,,7.8,°C,Fair
DEU01482,2023-02-08,00:00,0.3,pH,0,,7.5,---,Fair
DEU01482,2023-03-08,00:00,0.3,TEMP,0,,5.2,°C,Fair
DEU01482,2023-03-22,00:00,0.3,pH,0,,7.4,---,Fair
DEU01482,2023-04-04,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
